label,sentence1,sentence2
1,Tôi mong rằng những người chơi sẽ thông cảm về những bất tiện khi đặt quảng cáo trong game vì để chi trả các chi phí khi sản xuất  .,Tôi cũng mong cộng đồng người chơi thông cảm về những bất tiện khi đặt quảng cáo trong game vì để trang trải các chi phí khi sản xuất  .
1,WePlay được thành lập cuối năm 2013 với 3 thành viên .,Cuối năm 2013 WePlay được thành lập với 3 thành viên .
1,Nhóm phát triển trò chơi Bắt chữ hiện đã mở rộng lên 7 thành viên cùng một số cộng tác viên bán thời gian với độ tuổi trung bình khoảng 25 .,Nhóm phát triển trò chơi Bắt chữ hiện đã có 7 thành viên với một số cộng tác viên bán thời gian ở độ tuổi trung bình khoảng 25 .
1,Các thành viên đóng vai trò quan trọng đều là những người đam mê công nghệ và từng làm việc ở các công ty công nghệ lớn ở Việt Nam .,Các thành viên chủ chốt đều là những người đam mê công nghệ và từng làm việc ở các công ty công nghệ lớn ở Việt Nam .
1,"Tác giả game Bắt chữ mong rằng , trên thị trường ứng dụng di động , cơ hội công bằng và không nên sao chép cả về hình thức lẫn nội dung : "" Làm game là một quá trình không phải thành công một sáng một chiều .","Tác giả game Bắt chữ tin rằng , trên thị trường ứng dụng di động , cơ hội luôn chia đều cho tất cả và không nên sao chép trắng trợn cả về hình thức lẫn nội dung : "" Làm game là một quá trình không phải thành công một sáng một chiều ."
1,"Đam mê là điều cốt lõi , nhưng biết thị trường cần gì , ngoài ra cũng nên có kế hoạch lâu dài về mặt tài chính nếu không muốn sản phẩm của mình chết yểu .","Đam mê là quan trọng , nhưng cần chọn đúng nhu cầu của thị trường , ngoài ra cũng nên có kế hoạch dài hơi về mặt tài chính nếu không muốn đứa con tinh thần của mình chết yểu ."
1,Snowden muốn phát triển công nghệ chống nghe lén .,Snowden muốn xây dựng công nghệ chống nghe trộm .
1,"Cựu nhân viên tình báo Mỹ Edward Snowden tập hợp những người ủng hộ mình khuyến khích cho sự phát triển của các loại công nghệ có tác dụng chống lại các chương trình nghe lén của chính phủ toàn thế giới , Reuters đưa tin .","Cựu nhân viên tình báo Mỹ Edward Snowden đã kêu gọi những người ủng hộ mình khích lệ cho sự phát triển của các loại công nghệ đơn giản có tác dụng chống lại các chương trình nghe lén của chính phủ toàn thế giới , Reuters đưa tin ."
1,"Trong một hội thảo về tấn công mạng từ Nga hôm 20.7 , Snowden đưa ra ý định tập trung phần lớn thời gian của mình để phát triển các loại công nghệ như công nghệ cho phép mọi người liên lạc với nhau mà không cần đưa ra danh tính và mã hóa tin nhắn .","Phát biểu thông qua video trực tuyến trong một hội thảo về tấn công mạng từ Nga hôm 20.7 , Snowden công bố ý định dành phần lớn thời gian của mình để phát triển các loại công nghệ kể trên , bao gồm công nghệ cho phép mọi người liên lạc với nhau mà không cần đưa ra danh tính và mã hóa tin nhắn ."
1,"“ Ngay lúc này các bạn đang ở trong căn phòng này và đang có phương tiện lẫn khả năng để cải thiện tương lai bằng cách mã hóa quyền lợi của chúng ta thành các chương trình mà chúng ta có thể tin dùng hằng ngày ” , Snowden phát biểu tại hội nghị trực tuyến Các Tin Tặc trên Trái Đất ( gọi tắt là HOPE ) .","“ Ngay bây giờ và trong căn phòng này các bạn đủ khả năng để cải thiện tương lai bằng cách mã hóa quyền lợi của chúng ta thành các chương trình mà chúng ta có thể tin dùng hằng ngày ” , Snowden phát biểu tại hội nghị trực tuyến Các Tin Tặc trên Trái Đất ( gọi tắt là HOPE ) ."
1,Đó sẽ là phần lớn công việc trong tương lai của tôi .,Tôi coi đó là phần lớn công việc trong tương lai .
1,"Reuters cho biết đã có rất nhiều tin tặc xuất hiện tại một thính phòng ở thành phố New York , để nghe cựu nhân viên tình báo Mỹ phát biểu từ Moscow .","Reuters cho biết đã có hàng trăm tin tặc có mặt tại một thính phòng ở thành phố New York , nơi diễn ra hội nghị , để nghe cựu nhân viên tình báo Mỹ phát biểu từ Moscow ."
1,"Tại hội nghị , Snowden đã không nhắc đến yêu cầu đề nghị gia hạn thị thực tại Nga mà anh đã đệ trình hồi đầu tháng 7 .","Tại hội nghị , Snowden đã không đề cập đến yêu cầu gia hạn thị thực tại Nga mà anh đã đệ trình hồi đầu tháng 7 ."
1,Thị thực tị nạn của Snowden được cho là sẽ hết hạn vào cuối tháng 7 .,Thị thực tị nạn của Snowden được cho có hạn chót vào cuối tháng 7 .
1,Mỹ muốn Nga trao trả Snowden để xét xử tội danh tội do thám .,"Mỹ muốn Nga trao trả Snowden để xét xử các tội danh hình sự , bao gồm cả tội do thám ."
1,Snowden được coi như một vị anh hùng đối với đa số cộng đồng tin tặc tham dự hội nghị HOPE .,Snowden được xem như một người hùng đối với phần lớn cộng đồng tin tặc tham dự hội nghị HOPE .
1,"Thành phần tham dự hội nghị này là các chuyên gia tin học , nhà hoạt động chống nghe lén , nghệ sĩ và nhiều loại tin tặc .","Chuyên gia tin học , nhà hoạt động chống nghe lén , nghệ sĩ và nhiều loại tin tặc là các thành phần tham dự hội nghị ."
1,"Khoảng 100 bài diễn thuyết về nhiều chủ đề , từ chuyện theo dõi cho đến kỹ thuật thâm nhập vào hệ thống điều khiển thang máy và chương trình quản lý được trình bày trong hội nghị .","Nội dung thảo luận tại hội nghị gồm khoảng 100 bài diễn thuyết về nhiều chủ đề , từ chuyện theo dõi cho đến kỹ thuật thâm nhập vào hệ thống điều khiển thang máy và chương trình quản lý ."
1,Người bị tiểu đường nên vận động ra sao ?,Người bị tiểu đường nên vận động như thế nào ?
1,Tiểu đường là bệnh mãn tính và có nhiều biến chứng nguy hiểm .,Tiểu đường là căn bệnh mãn tính và có thể gây ra nhiều biến chứng nguy hiểm .
1,Tuy nhiên người bệnh vẫn có thể sống như người bình thường nếu biết cách thường xuyên vận động .,Tuy nhiên người bệnh vẫn có thể sống lâu và sống khỏe nếu thường xuyên vận động .
1,"Tập thể dục là cách rất hiệu quả để giúp bệnh nhân tiểu đường giữ sức khỏe , giảm căng thẳng , kiểm soát tốt đường huyết .","Tập thể dục giúp bệnh nhân tiểu đường duy trì sức khỏe , giảm căng thẳng , kiểm soát tốt đường huyết ."
1,Bệnh nhân tiểu đường nên dành từ 30 - 60 phút đi bộ nhanh mỗi tuần 3 lần.,Bệnh nhân được khuyên dành từ 30 - 60 phút đi bộ nhanh 3 lần mỗi tuần .
1,Đây là một cách tuyệt vời để tăng cường hoạt động thể chất .,Loại hình vận động này được nhìn nhận là một cách tuyệt vời để tăng cường hoạt động thể chất .
1,Những chuyển động của môn thể dục này sẽ giúp thư giãn toàn bộ cơ thể và đầu óc .,Những chuyển động nhẹ nhàng và chậm rãi của môn thể dục này giúp làm thư giãn cơ thể và đầu óc .
1,"Nghiên cứu ở Mỹ đã chỉ rõ những người tập thái cực quyền kiểm soát đường huyết tốt hơn , tăng cường sinh lực , năng lượng và cả sức khỏe tinh thần , so với những người không tập môn này .","Nghiên cứu ở Mỹ cho thấy những người tập thái cực quyền đã kiểm soát đường huyết tốt hơn , tăng cường sinh lực , năng lượng và cả sức khỏe tinh thần , so với nhóm đối chứng không tập môn này ."
1,"Những cử động nhẹ nhàng và thư thái được sử dụng giúp bạn tăng khả năng linh hoạt , sức bền và sự thăng bằng .","Kết hợp những cử động nhẹ nhàng giúp bạn tạo lập khả năng linh hoạt , sức bền và sự thăng bằng ."
1,"Nó vô cùng hữu ích cho những người mắc các bệnh mãn tính , trong đó có bệnh tiểu đường .","Nó rất hữu ích cho những người mắc các bệnh mãn tính , bao gồm tiểu đường ."
1,"Không chỉ giúp giảm stress và cải thiện chức năng thần kinh , loại hình vận động này còn tăng cường sức khỏe tinh thần và thể chất .","Loại hình vận động này giúp giảm stress và cải thiện chức năng thần kinh , từ đó tăng cường sức khỏe tinh thần và thể chất ."
1,"Theo các chuyên gia Mỹ , yoga là một môn thể thao giúp ổn định đường huyết nhờ việc làm tăng mật độ cơ .","Theo các chuyên gia Mỹ , yoga có thể ổn định đường huyết nhờ làm tăng mật độ cơ ."
1,Việc ghi nhớ các bước và trình tự bài nhảy giúp tăng cường sức mạnh trí não và cải thiện trí nhớ .,Không chỉ tốt cho cơ thể mà việc ghi nhớ các bước và trình tự bài nhảy còn giúp tăng cường sức mạnh trí não và cải thiện trí nhớ .
1,Một người trưởng thành có thể sử dụng 150 calorie chỉ trong 30 phút khiêu vũ .,Một người trưởng thành với cân nặng khoảng 70 kg có thể đốt cháy 150 calorie chỉ trong 30 phút khiêu vũ .
1,"Đối với người bị tiểu đường hoặc có nguy cơ mắc bệnh này , bơi lội giúp làm giảm nguy cơ mắc bệnh này.","Đối với người bị tiểu đường hoặc có nguy cơ mắc bệnh này , bơi lội giúp kiểm soát lượng cholesterol , đốt cháy calorie và giảm căng thẳng ."
1,"Người tập nên bơi ít nhất 3 lần mỗi tuần , mỗi lần ít nhất 10 phút và tăng dần thời gian tập luyện để có được hiệu quả tốt nhất .","Để đạt hiệu quả cao nhất , người tập nên bơi ít nhất 3 lần mỗi tuần , mỗi lần ít nhất 10 phút và tăng dần thời gian tập luyện ."
1,Người bệnh nên gặp bác sĩ tư vấn để tìm được loại hình vận động phù hợp với sức khỏe của mình .,"Trước khi bắt đầu chương trình tập luyện , hãy gặp bác sĩ tư vấn để biết loại hình vận động phù hợp với sức khỏe của mình ."
1,Nếu bạn không vận động thể chất trong một thời gian dài thì bạn phải khởi động từ từ .,"Phải khởi động từ từ , nhất là khi bạn không vận động thể chất trong một thời gian dài ."
1,"Trước và sau tập, bạn nên kiểm tra đường huyết cho đến khi bạn biết rõ cơ thể của mình quen với môn thể dục đã chọn .",Kiểm tra đường huyết trước và sau tập cho đến khi bạn biết rõ cơ thể của mình quen với môn thể dục đã chọn như thế nào .
1,"Dù bạn bị tiểu đường dạng 1 hoặc dạng 2 , nên đảm bảo đường huyết của bạn thấp hơn 250 mg/dl trước khi tập .","Bất kể bạn bị tiểu đường dạng 1 hoặc dạng 2 , hãy đảm bảo đường huyết của bạn thấp hơn 250 mg/dl trước khi tập ."
1,Bạn phải thực hiện các động tác làm nóng cơ thể trước khi tập và điều hòa thân nhiệt sau khi tập .,Thực hiện các động tác làm nóng cơ thể trước khi tập và điều hòa thân nhiệt sau khi tập .
1,"Nên uống nhiều nước trước , trong và sau khi tập .","Uống nhiều nước trước , trong và sau khi tập để đề phòng mất nước ."
1,Luôn mang theo điện thoại di động khi đi bộ xa nhà .,Hãy nhớ mang theo điện thoại di động khi đi bộ xa nhà .
1,Tránh tập luyện ở những nơi quá nóng hay quá lạnh .,Không nên tập luyện ở những địa điểm quá nóng hay quá lạnh .
1,Mang giày và vớ thích hợp se giúp bảo vệ đôi chân .,Mang giày và vớ thích hợp để bảo vệ đôi chân .
1,Những nguyên nhân gây mất nước là gì .,Hiện tượng mất nước là do đâu .
1,Cơ thể chúng ta chứa khoảng 60% nước .,Cơ thể chúng ta có khoảng 60% nước .
1,"Nếu 1,5% lượng nước ấy bị mất đi, sẽ ảnh hưởng nghiêm trọng đến tâm trạng , năng lượng và chức năng nhận thức, theo nghiên cứu của Trường đại học Connecticut ( Mỹ ) .","Nếu mất chỉ 1,5% lượng nước ấy , tâm trạng , năng lượng và chức năng nhận thức sẽ bị ảnh hưởng nghiêm trọng , theo nghiên cứu của Trường đại học Connecticut ( Mỹ ) ."
1,"Những lý do khiến cơ thể mất nước là nắng nóng , tập thể dục , ít uống nước ...","Những nguyên nhânn làm cho cơ thể mất nước là nắng nóng , tập thể dục , ít uống nước ..."
1,"Tuy nhiên , mới đây trang Msn đã liệt kê thêm một số yếu tố bất ngờ về lý do mất nước .","Tuy nhiên , mới đây trang Msn đã liệt kê thêm một số yếu tố có thể khiến chúng ta bất ngờ về lý do mất nước ."
1,Những người bệnh tiểu đường mà chưa biết mình mắc chứng bệnh này có nguy cơ mất nước rất cao .,"Những người bệnh tiểu đường , đặc biệt là những người chưa biết mình mắc chứng bệnh này có nguy cơ mất nước rất cao ."
1,"Khi nồng độ đường trong máu quá cao , cơ thể cố gắng đào thải lượng đường dư thừa ra ngoài thông qua nước tiểu .","Khi nồng độ đường trong máu quá cao , cơ thể cố gắng tống khứ lượng đường dư thừa ra ngoài thông việc tăng lượng nước tiểu ."
1,Bạn nên đến bác sĩ để kiểm tra lượng đường trong máu khi bạn đi tiểu thường xuyên và luôn cảm thấy khát .,"Nếu bạn cảm thấy dấu hiệu đi tiểu thường xuyên cộng thêm việc luôn cảm thấy khát , hãy đến bác sĩ để kiểm tra lượng đường trong máu ."
1,Uống nhiều nước trong thời gian hành kinh là điều cần thiết bởi việc mất máu trong giai đoạn này sẽ làm mất đi đáng kể lượng chất lỏng trong cơ thể .,Uống nhiều nước trong thời gian hành kinh là điều nên làm bởi việc mất máu trong giai đoạn này sẽ làm giảm lượng chất lỏng trong cơ thể .
1,Đặc biệt với những phụ nữ có chu kỳ kinh nguyệt kéo dài càng cần uống nhiều nước hơn do mất máu nhiều .,"Với những phụ nữ có chu kỳ kinh nguyệt kéo dài , lượng máu mất nhiều sẽ làm cạn kiệt năng lượng , nên càng cần uống nhiều nước hơn ."
1,Một số loại thuốc lợi tiểu lại khiến cơ thể bị mất nước .,Một số loại thuốc lợi tiểu nâng lượng nước tiểu lên khiến cơ thể đối mặt với nguy cơ mất nước .
1,Carbohydrates được lưu trữ trong cơ thể phải đồng hành cùng chất lỏng .,Carbohydrates phải được lưu trữ trong cơ thể với chất lỏng .
1,"Bột yến mạch , mì ống , gạo ... là những thức ăn hấp thụ nước trong quá trình nấu ăn và chúng có thể làm tăng mức độ hydrat hóa của cơ thể .","Bột yến mạch , mì ống , gạo ... tất cả đều hấp thụ nước trong quá trình nấu , ăn chúng có thể làm tăng mức độ hydrat hóa của cơ thể ."
1,Cắt giảm chế độ ăn uống với ít carb có thể vô tình làm giảm lượng nước tiêu thụ .,Chế độ ăn uống với ít carb sẽ làm giảm lượng nước tiêu thụ .
1,"Khi cảm thấy căng thẳng , tuyến thượng thận sản xuất ra kích thích tố căng thẳng .","Khi bị căng thẳng , tuyến thượng thận bơm ra kích thích tố căng thẳng ."
1,"Và nếu bạn thường chịu áp lực , có thể dẫn đến suy thượng thận .","Và nếu bạn liên tục chịu áp lực , tuyến thượng thận trở nên kiệt sức dẫn đến suy thượng thận ."
1,"Vì vậy , khi mệt mỏi có thể gây ra tình trạng mất nước và các chất điện giải .","Vì vậy , khi mệt mỏi , việc sản xuất hormone aldosterone giảm , gây ra tình trạng mất nước và các chất điện giải ."
1,"Các triệu chứng đau bụng , đầy hơi , buồn nôn , tiêu chảy mãn tính ... cũng là những nguyên nhân gây mất nước .","Các triệu chứng của hội chứng ruột kích thích bao gồm đau bụng , đầy hơi , buồn nôn , tiêu chảy mãn tính ... cũng là nguyên nhân gây mất nước ."
1,"Khi mang thai , khối lượng máu cần đến tăng cao để cung cấp cho tim hoạt động hiệu quả và điều này làm gia tăng nhu cầu chất lỏng .","Trong khi mang thai , khối lượng máu tổng thể yêu cầu tăng cao để cung cấp cho tim hoạt động hiệu quả và điều này làm tăng nhu cầu chất lỏng ."
1,"Hơn nữa , việc buồn nôn và ói mửa liên quan đến ốm nghén cũng có thể gây ra thiệt hại về mức độ hydrat hóa .","Ngoài ra , việc buồn nôn và ói mửa liên quan đến ốm nghén cũng là nguyên nhân dẫn đến suy giảm mức độ hydrat hóa ."
1,"Khi lớn tuổi , cơ thể dễ rơi vào tình trạng mất nước do cảm giác khát giảm đi .","Khi lớn tuổi , khả năng cơ thể tiết kiệm nước cũng như cảm giác khát cũng giảm xuống , và đó là lý do cơ thể dễ rơi vào tình trạng mất nước ."
1,"Nếu bạn không thể ghi nhớ việc uống nước cả ngày , bạn nên mang theo một chai nước bên cạnh mọi lúc , mọi nơi .","Nếu bạn gặp khó khăn trong việc ghi nhớ cần uống nước cả ngày , hãy giữ một chai nước bên cạnh mọi lúc , mọi nơi ."
1,"Chất điện giải , protein , các thành phần dinh dưỡng khác và nước là những chất mất đi đáng kể trong giai đoạn cho con bú .","Không chỉ chất điện giải , protein , các thành phần dinh dưỡng khác mà nước cũng mất đi đáng kể trong giai đoạn cho con bú ."
1,"Vì thế , để giảm mức độ hydrat hóa , hãy uống thật nhiều nước trong thời kỳ này .","Để giảm sự hydrat hóa , bạn nên uống nhiều nước trong thời kỳ này ."
1,Việt Nam lẽ ra phải có mức thu nhập trên 7.000 USD/người .,Đến thời điểm hiện tại Việt Nam đã phải có mức thu nhập trên 7.000 USD/người .
1,Thu nhập đầu người sẽ cao hơn hiện nay rất nhiều nếu VN quyết tâm cải cách để nâng cao năng lực cạnh tranh .,"Nếu VN thực sự quyết liệt cải cách để nâng cao chỉ số về năng lực cạnh tranh , thu nhập đầu người sẽ cao hơn hiện nay rất nhiều ."
1,Nhận định đó được đưa ra bởi các chuyên gia tại hội thảo về chỉ số xếp hạng môi trường kinh doanh của VN do Viện Nghiên cứu quản lý kinh tế trung ương ( CIEM ) phối hợp với Tổ chức USAID ( Mỹ ) tổ chức hôm qua ở Hà Nội .,Nhận định đó được các chuyên gia đưa ra tại hội thảo về chỉ số xếp hạng môi trường kinh doanh của VN do Viện Nghiên cứu quản lý kinh tế trung ương ( CIEM ) phối hợp với Tổ chức USAID ( Mỹ ) tổ chức hôm qua ở Hà Nội .
1,"Ông Olin Mc Gill , chuyên gia của USAID đã cảm thấy bất ngờ khi theo tính toán của Ngân hàng Thế giới ( WB ) , thu nhập bình quân đầu người ở VN chỉ là 1.400 USD/năm .","Ông Olin Mc Gill , chuyên gia của USAID đã tỏ ý ngạc nhiên khi theo tính toán của Ngân hàng Thế giới ( WB ) , thu nhập bình quân đầu người ở VN chỉ là 1.400 USD/năm ."
1,"Với vị trí xếp hạng môi trường cạnh tranh 99/189 nền kinh tế , bình quân thu nhập ở VN đáng ra phải ở mức trên 7.000 USD/người .","Bởi theo ông , ở vị trí xếp hạng môi trường cạnh tranh 99/189 nền kinh tế , bình quân thu nhập ở VN lẽ ra phải ở mức trên 7.000 USD/người ."
1,Nhiều chỉ số rất kém .,Nhiều chỉ số thể hiện còn nhiều điều chưa tốt .
1,"Cụ thể , theo ông Olin Mc Gill , trong xếp hạng môi trường cạnh tranh 189 nước năm 2014 ( do WB công bố ) , các nước có vị trí từ 1 đến 30 có thu nhập bình quân đầu người ( chỉ số GNI ) là 35.155 USD , vị trí từ 31 - 60 có GNI là 20.642 USD , vị trí từ 91 - 120 có GNI là 7.545 USD .","Cụ thể , theo ông Olin Mc Gill , trong xếp hạng môi trường cạnh tranh 189 nước năm 2014 ( do WB công bố ) , các nước trong nhóm xếp hạng từ 1 đến 30 có thu nhập bình quân đầu người ( chỉ số GNI ) là 35.155 USD , nhóm từ 31 - 60 có GNI là 20.642 USD , nhóm nước xếp hạng từ 91 - 120 có GNI là 7.545 USD ."
1,"Các chuyên gia của USAID , CIEM… cho rằng dù đứng ở vị trí 99 nhưng nhiều chỉ số cạnh tranh của VN không thực sự tốt .","Các chuyên gia của USAID , CIEM… nhận định dù đứng ở vị trí 99 nhưng nhiều chỉ số cạnh tranh của VN không thực sự tốt và nó kéo lùi mức thu nhập bình quân đầu người của VN ."
1,"Theo TS Nguyễn Đình Cung , Viện trưởng CIEM , vừa qua , Chính phủ đã ban hành Nghị quyết ( NQ ) số 19Q-CP ( ngày 18.3.2014 ) về những nhiệm vụ , giải pháp cải thiện môi trường kinh doanh , nâng cao năng lực cạnh tranh quốc gia .","Vừa qua , Chính phủ đã ban hành Nghị quyết ( NQ ) số 19Q-CP ( ngày 18.3.2014 ) về những nhiệm vụ , giải pháp cải thiện môi trường kinh doanh , nâng cao năng lực cạnh tranh quốc gia ."
1,"Tuy nhiên , ở một số bộ , ngành , các chương trình hành động để cải thiện môi trường kinh doanh rất chung chung .","Tuy nhiên , còn nhiều chương trình hành động để cải thiện môi trường kinh doanh khá chung chung thiếu sự sâu sắc ."
1,Một số bộ làm đúng phương pháp và chỉ tiêu nào trong số 19 chỉ tiêu của NQ 19 .,NQ 19 đưa ra 19 chỉ tiêu và các phương pháp cụ thể nhưng một số bộ không nhắm vào phương pháp và chỉ tiêu nào cả .
1,"Chỉ có Bộ Tài chính và Bộ Kế hoạch - Đầu tư có vài chỉ tiêu tương đối đúng theo NQ này , còn các bộ khác thì không .","Tôi chỉ thấy Bộ Tài chính và Bộ Kế hoạch - Đầu tư có vài chỉ tiêu về khởi sự kinh doanh , bảo vệ lợi ích nhà đầu tư là tương đối đúng theo NQ này , còn các bộ khác thì không ."
1,"Chuyên gia Olin Mc Gill đưa ra những chỉ số có thứ hạng rất kém của VN như chỉ số tiếp cận nguồn điện ( 156/189 ) , chỉ số bảo vệ nhà đầu tư ( 157/189 ) , chỉ số thành lập doanh nghiệp ( 143/189 ) , chỉ số nộp thuế ( 149/189 ) … nên dù có một số chỉ số tạm ổn như giao dịch thương mại qua biên giới ( 65/189 ) , đăng ký quyền sở hữu tài sản ( 51/189 ) ... ­ nhưng thứ hạng môi trường kinh doanh của VN vẫn bị kéo xuống khá sâu .","Chuyên gia Olin Mc Gill chỉ ra một số chỉ số quan trọng của VN có thứ hạng rất kém như chỉ số tiếp cận nguồn điện ( 156/189 ) , chỉ số bảo vệ nhà đầu tư ( 157/189 ) , chỉ số thành lập doanh nghiệp ( 143/189 ) , chỉ số nộp thuế ( 149/189 ) … nên dù có một số chỉ số tạm ổn như giao dịch thương mại qua biên giới ( 65/189 ) , đăng ký quyền sở hữu tài sản ( 51/189 ) ... ­ nhưng thứ hạng môi trường kinh doanh của VN vẫn bị kéo xuống khá sâu ."
1,Cần đến hơn 800 giờ nộp thuế năm với doanh nghiệp là điều vô cùng nghiêm trọng .,Mất hơn 800 giờ nộp thuế năm với doanh nghiệp là vấn đề rất nghiêm trọng .
1,Thường thì vấn đề này chỉ mất 300 giờ/năm thôi .,"Ngay ở những nước gọi là kém về vấn đề này , thường cũng chỉ mất 300 giờ/năm thôi ."
1,Thời gian làm thủ tục cho bảo hiểm xã hội ( BHXH ) mất 335 giờ/năm ...,Phải mất 335 giờ/năm để làm thủ tục cho bảo hiểm xã hội ( BHXH )...
1,"Ở chỉ số tiếp cận nguồn điện , theo ông McGill , VN còn rất nhiều thủ tục như xin giấy phép đào đường , xin phép cơ quan quản lý phòng cháy chữa cháy , đơn vị duyệt trạm biến thế phụ … Đó là những thủ tục không cần thiết ở hầu hết các nước khác .","Hay ở chỉ số tiếp cận nguồn điện , theo ông McGill , VN có quá nhiều thủ tục như xin giấy phép đào đường , xin phép cơ quan quản lý phòng cháy chữa cháy , đơn vị duyệt trạm biến thế phụ … Đó là những thủ tục không cần thiết ở hầu hết các nước khác ."
1,Trong 5 thủ tục của chỉ số tiếp cận nguồn điện theo tôi có thể bỏ đi 3 .,Tôi có thể bỏ đi 3 trong số 5 thủ tục của chỉ số tiếp cận nguồn điện .
1,"Thời gian làm thủ tục này có thể giảm từ 115 ngày xuống còn 40 ngày , do đó thứ hạng của VN về chỉ số này đang từ 146/189 có thể lên được 43/189 ” , ông McGill nhận định .","Thời gian làm thủ tục này từ 115 ngày có thể giảm xuống còn 40 ngày , nhờ đó thứ hạng của VN về chỉ số này đang từ 146/189 có thể lên được 43/189 ” , ông McGill phân tích ."
1,Cải cách không khó nếu quyết tâm .,Cải cách sẽ không phải là vấn đề khó nếu có quyết tâm .
1,Đó là nhận định của ông Olin Mc Gill .,Nhận định của ông Olin Mc Gill là như vậy .
1,"Theo ông , nhờ sự kiên trì , quyết liệt cải cách , Malaysia , Gruzia đã có những thay đổi ngoạn mục trên bảng xếp hạng cạnh tranh ( Malaysia từ thứ hạng 28 năm 2006 đã lên thứ hạng 6/189 , Gruzia từ vị trí 112 năm 2006 đã lên hạng 8/189 ) đạt mức tăng trưởng kinh tế rõ rệt trong những năm qua .","Malaysia , Gruzia đã có những tiến triển bất ngờ trên bảng xếp hạng cạnh tranh ( Malaysia từ thứ hạng 28 năm 2006 đã lên thứ hạng 6/189 , Gruzia từ vị trí 112 năm 2006 đã lên hạng 8/189 ) đạt mức tăng trưởng kinh tế rõ rệt trong những năm qua ."
1,"Theo TS Nguyễn Đình Cung , nhiều hạn chế nền kinh tế đã không được nhìn nhận đúng nguyên nhân là do quản lý yếu kém .","Theo TS Nguyễn Đình Cung , nhiều hạn chế nền kinh tế đã không được nhìn nhận đúng nguyên nhân là do quản lý yếu kém mà lại được giải thích quanh co bằng các lý do khác không xác đáng cũng là nguyên nhân làm chậm cải cách ."
1,Vấn đề này được ông Olin Mc Gill đồng tình .,Ông Olin Mc Gill đồng tình với vấn đề này.
1,"Để cải cách , các nước như Malaysia , New Zealand , Canada ... đưa ra chính sách cải thiện thu nhập , lương bổng của cán bộ , công chức cùng với đó có chính sách , quy trình rõ ràng để phát hiện những cán bộ , công chức không trung thực để phạt , sa thải ra khỏi bộ máy .","Để cải cách , ở nhiều nước , ví dụ như Malaysia , New Zealand , Canada ... họ có chính sách cải thiện thu nhập , lương bổng của cán bộ , công chức đồng thời có chính sách , quy trình rõ ràng để phát hiện những cán bộ , công chức không trung thực để phạt , sa thải ra khỏi bộ máy  ."
1,"Sắp tới , CIEM sẽ tiến hành thêm nhiều hội thảo , tọa đàm khác sâu hơn về từng chủ đề : nộp thuế , tiếp cận điện … để tổng hợp các ý kiến , đề xuất , trình cơ quan có thẩm quyền để ban hành các chính sách , quyết định cụ thể , xử lý từng vấn đề để cải thiện môi trường kinh doanh .","Thời gian tới , CIEM sẽ tổ chức thêm nhiều hội thảo , tọa đàm khác sâu hơn về từng chủ đề : nộp thuế , tiếp cận điện … để thống nhất các ý kiến để ban hành các chính sách , quyết định cụ thể , xử lý từng vấn đề để cải thiện môi trường kinh doanh ."
1,"Nhìn những khán đài trống không , lác đác khán giả tại nhiều mùa V.League gần đây cho thấy môn thể thao vua tại Việt Nam với dân chúng nước nhà đang thiếu đi sức hấp dẫn .","Nhìn những khán đài trống không , lác đác khán giả tại nhiều mùa V.League gần đây đủ biết sức hấp dẫn của môn thể thao vua tại Việt Nam với dân chúng nước nhà ."
1,"Trong khi đó , mọi người sẽ phải bất ngờ nếu ai từng dự khán các giải bóng đá ngoại hạng tại các nước có nền bóng đá nổi tiếng bởi độ cuồng nhiệt của nó .","Trong khi đó , nếu ai từng dự khán các giải bóng đá ngoại hạng tại các nước có nền bóng đá nổi tiếng đều cảm nhận rõ sự mê hoặc vô bờ bến của môn túc cầu giáo - vốn sòng phẳng và đầy kịch tính - với khán giả ."
1,"Tôi có cơ hội được dự khán một trận đấu giữa Borussia Dortmund ( BVB ) với 1899 Hoffenheim trên sân vận động lớn nhất nước Đức , Signal Iduna Park .","Tôi có may mắn được xem một trận đấu giữa Borussia Dortmund ( BVB ) với 1899 Hoffenheim trên sân vận động lớn nhất nước Đức , Signal Iduna Park ."
1,Ngồi giữa trong trang phục vàng - đen của các cổ động viên BVB có thể thấy rõ sự chuyên nghiệp lẫn niềm tin tuyệt đối của các cổ động viên dành cho đội bóng của họ .,"Ngồi giữa biển người đang dậy sóng trong trang phục vàng - đen của BVB , vàng - đen từ quần áo , khăn quàng cổ cho tới tận cái cốc giấy uống nước , đủ thấy sự chuyên nghiệp lẫn niềm tin tuyệt đối của các cổ động viên dành cho đội bóng của họ ."
1,Vậy vì sao khán giả nước nhà lại quay lưng với V.League ?,Lý do nào khán giả nước nhà lại quay lưng với V.League ?
1,"Vì sao tên tuổi nhiều đội bóng , nhiều ngôi sao đã không còn là niềm tin yêu lẫn tự hào của các cổ động viên ?","Lý do nào tên tuổi nhiều đội bóng , nhiều ngôi sao không còn là niềm tin yêu và tự hào của các cổ động viên ?"
